price,review_score,count,review_categ,count_categ,price_categ,Discount,cluster,Action_Need
20.9,5,1,Satisfied,1,1,20,1,Need_advertisement
18.9,1,2,Not Satisfied,1,1,50,2,Quality_Improvment
103.0,5,1,Satisfied,1,3,20,0,Need_advertisement
80.0,4,1,Good,1,3,20,7,Reasonable
369.9,2,1,Not Satisfied,1,4,25,5,Not_Reasonable
69.0,1,2,Not Satisfied,1,2,50,2,Quality_Improvment
440.9666666666667,4,3,Good,1,4,10,3,Reasonable
132.38000000000002,4,5,Good,1,3,20,7,Reasonable
169.0,5,1,Satisfied,1,4,10,6,Need_advertisement
830.0,4,4,Good,1,4,10,3,Reasonable
65.0,5,2,Satisfied,1,2,20,4,Reasonable
18.95,4,1,Good,1,1,20,1,Need_advertisement
89.99,5,1,Satisfied,1,3,20,0,Need_advertisement
142.4,3,2,Not Bad,1,3,20,7,Reasonable
339.0,1,1,Not Satisfied,1,4,25,5,Not_Reasonable
159.98,4,1,Good,1,4,10,3,Reasonable
125.9,1,1,Not Satisfied,1,3,40,5,Not_Reasonable
21.2,5,2,Satisfied,1,1,20,1,Need_advertisement
143.54,1,1,Not Satisfied,1,3,40,5,Not_Reasonable
99.0,3,2,Not Bad,1,3,20,7,Reasonable
39.9,4,1,Good,1,1,20,1,Need_advertisement
19.9,5,1,Satisfied,1,1,20,1,Need_advertisement
185.0,4,3,Good,1,4,10,3,Reasonable
126.99,5,1,Satisfied,1,3,20,0,Need_advertisement
1884.7142857142858,4,7,Good,1,4,10,3,Reasonable
162.5,5,1,Satisfied,1,4,10,6,Need_advertisement
21.842000000000002,4,5,Good,1,1,20,1,Need_advertisement
160.0,5,1,Satisfied,1,4,10,6,Need_advertisement
49.0,5,1,Satisfied,1,2,20,4,Reasonable
206.5666666666667,4,3,Good,1,4,10,3,Reasonable
45.9,5,7,Satisfied,1,2,20,4,Reasonable
11.9,5,1,Satisfied,1,1,20,1,Need_advertisement
189.9,4,2,Good,1,4,10,3,Reasonable
37.5,4,2,Good,1,1,20,1,Need_advertisement
89.90000000000002,5,3,Satisfied,1,3,20,0,Need_advertisement
44.35,5,2,Satisfied,1,2,20,4,Reasonable
24.99,4,32,Good,1,1,20,1,Need_advertisement
61.0,5,1,Satisfied,1,2,20,4,Reasonable
34.7,5,1,Satisfied,1,1,20,1,Need_advertisement
299.0,2,2,Not Satisfied,1,4,25,5,Not_Reasonable
84.35,5,1,Satisfied,1,3,20,0,Need_advertisement
62.45,4,2,Good,1,2,20,4,Reasonable
45.0,5,1,Satisfied,1,2,20,4,Reasonable
19.9,3,4,Not Bad,1,1,20,2,Quality_Improvment
191.902,4,5,Good,1,4,10,3,Reasonable
269.94,5,5,Satisfied,1,4,10,6,Need_advertisement
229.0,4,1,Good,1,4,10,3,Reasonable
49.9,4,4,Good,1,2,20,4,Reasonable
1670.0,3,2,Not Bad,1,4,20,3,Reasonable
175.06,1,1,Not Satisfied,1,4,25,5,Not_Reasonable
133.66666666666666,3,3,Not Bad,1,3,20,7,Reasonable
299.0,5,7,Satisfied,1,4,10,6,Need_advertisement
225.66666666666666,4,3,Good,1,4,10,3,Reasonable
112.99,5,1,Satisfied,1,3,20,0,Need_advertisement
99.9,1,2,Not Satisfied,1,3,40,5,Not_Reasonable
39.9,5,1,Satisfied,1,1,20,1,Need_advertisement
291.9,4,5,Good,1,4,10,3,Reasonable
59.0,5,1,Satisfied,1,2,20,4,Reasonable
139.9,5,1,Satisfied,1,3,20,0,Need_advertisement
70.0,5,1,Satisfied,1,2,20,4,Reasonable
22.22,1,1,Not Satisfied,1,1,50,2,Quality_Improvment
34.99,1,1,Not Satisfied,1,1,50,2,Quality_Improvment
36.9,4,2,Good,1,1,20,1,Need_advertisement
169.99,5,1,Satisfied,1,4,10,6,Need_advertisement
62.7,3,1,Not Bad,1,2,20,2,Quality_Improvment
128.3,5,1,Satisfied,1,3,20,0,Need_advertisement
349.9,5,1,Satisfied,1,4,10,6,Need_advertisement
107.654,3,5,Not Bad,1,3,20,7,Reasonable
38.333333333333336,5,3,Satisfied,1,1,20,1,Need_advertisement
33.5,5,7,Satisfied,1,1,20,1,Need_advertisement
64.9,4,1,Good,1,2,20,4,Reasonable
335.0,5,1,Satisfied,1,4,10,6,Need_advertisement
169.9,4,1,Good,1,4,10,3,Reasonable
115.9,2,2,Not Satisfied,1,3,40,5,Not_Reasonable
91.99,5,3,Satisfied,1,3,20,0,Need_advertisement
249.9,5,1,Satisfied,1,4,10,6,Need_advertisement
182.0,5,4,Satisfied,1,4,10,6,Need_advertisement
155.0,5,1,Satisfied,1,4,10,6,Need_advertisement
129.0,5,3,Satisfied,1,3,20,0,Need_advertisement
79.99,4,1,Good,1,3,20,7,Reasonable
41.39,3,5,Not Bad,1,2,20,2,Quality_Improvment
106.72,5,1,Satisfied,1,3,20,0,Need_advertisement
159.9,5,1,Satisfied,1,4,10,6,Need_advertisement
28.99,4,5,Good,1,1,20,1,Need_advertisement
56.9,5,1,Satisfied,1,2,20,4,Reasonable
33.9,3,1,Not Bad,1,1,20,2,Quality_Improvment
25.0,1,1,Not Satisfied,1,1,50,2,Quality_Improvment
312.4,5,8,Satisfied,1,4,10,6,Need_advertisement
27.213,4,20,Good,1,1,20,1,Need_advertisement
38.9,4,2,Good,1,1,20,1,Need_advertisement
77.9,3,4,Not Bad,1,2,20,2,Quality_Improvment
187.0,5,2,Satisfied,1,4,10,6,Need_advertisement
292.9,5,2,Satisfied,1,4,10,6,Need_advertisement
47.0,4,2,Good,1,2,20,4,Reasonable
17.0,2,1,Not Satisfied,1,1,50,2,Quality_Improvment
139.9,1,1,Not Satisfied,1,3,40,5,Not_Reasonable
110.31999999999998,3,5,Not Bad,1,3,20,7,Reasonable
50.0,5,1,Satisfied,1,2,20,4,Reasonable
12.9,5,1,Satisfied,1,1,20,1,Need_advertisement
348.56363636363636,4,11,Good,1,4,10,3,Reasonable
19.9,4,1,Good,1,1,20,1,Need_advertisement
18.99,1,1,Not Satisfied,1,1,50,2,Quality_Improvment
609.0566666666667,4,3,Good,1,4,10,3,Reasonable
37.9,3,1,Not Bad,1,1,20,2,Quality_Improvment
38.0,5,1,Satisfied,1,1,20,1,Need_advertisement
230.0,1,1,Not Satisfied,1,4,25,5,Not_Reasonable
171.975,4,4,Good,1,4,10,3,Reasonable
35.99,3,1,Not Bad,1,1,20,2,Quality_Improvment
57.82333333333333,3,6,Not Bad,1,2,20,2,Quality_Improvment
129.9,4,1,Good,1,3,20,7,Reasonable
134.45,3,2,Not Bad,1,3,20,7,Reasonable
38.0,5,1,Satisfied,1,1,20,1,Need_advertisement
304.91,5,1,Satisfied,1,4,10,6,Need_advertisement
399.79,5,1,Satisfied,1,4,10,6,Need_advertisement
109.9,3,1,Not Bad,1,3,20,7,Reasonable
54.32,2,1,Not Satisfied,1,2,50,2,Quality_Improvment
125.9,5,1,Satisfied,1,3,20,0,Need_advertisement
289.9,5,1,Satisfied,1,4,10,6,Need_advertisement
93.0,1,1,Not Satisfied,1,3,40,5,Not_Reasonable
102.58800000000001,4,5,Good,1,3,20,7,Reasonable
168.9,3,1,Not Bad,1,4,20,3,Reasonable
70.46230769230769,4,26,Good,1,2,20,4,Reasonable
234.9,5,2,Satisfied,1,4,10,6,Need_advertisement
27.45,4,6,Good,1,1,20,1,Need_advertisement
449.0,5,1,Satisfied,1,4,10,6,Need_advertisement
85.61,4,1,Good,1,3,20,7,Reasonable
44.0,4,2,Good,1,2,20,4,Reasonable
50.4,5,1,Satisfied,1,2,20,4,Reasonable
90.98,4,2,Good,1,3,20,7,Reasonable
285.0,5,1,Satisfied,1,4,10,6,Need_advertisement
612.91,1,1,Not Satisfied,1,4,25,5,Not_Reasonable
67.8,4,2,Good,1,2,20,4,Reasonable
101.758125,4,16,Good,1,3,20,7,Reasonable
27.4,4,2,Good,1,1,20,1,Need_advertisement
66.89,5,1,Satisfied,1,2,20,4,Reasonable
168.82666666666668,4,15,Good,1,4,10,3,Reasonable
139.9,5,1,Satisfied,1,3,20,0,Need_advertisement
19.9,5,1,Satisfied,1,1,20,1,Need_advertisement
40.0,4,2,Good,1,2,20,4,Reasonable
26.354285714285712,4,7,Good,1,1,20,1,Need_advertisement
26.73,5,3,Satisfied,1,1,20,1,Need_advertisement
78.9,5,1,Satisfied,1,2,20,4,Reasonable
39.9,4,2,Good,1,1,20,1,Need_advertisement
16.9,5,1,Satisfied,1,1,20,1,Need_advertisement
178.45,4,2,Good,1,4,10,3,Reasonable
199.88,5,1,Satisfied,1,4,10,6,Need_advertisement
49.99,5,2,Satisfied,1,2,20,4,Reasonable
22.9,5,1,Satisfied,1,1,20,1,Need_advertisement
48.5,3,1,Not Bad,1,2,20,2,Quality_Improvment
204.0,4,1,Good,1,4,10,3,Reasonable
169.9,5,2,Satisfied,1,4,10,6,Need_advertisement
50.4,5,4,Satisfied,1,2,20,4,Reasonable
16.97,5,1,Satisfied,1,1,20,1,Need_advertisement
219.9,5,2,Satisfied,1,4,10,6,Need_advertisement
151.52,3,1,Not Bad,1,3,20,7,Reasonable
42.42857142857143,4,56,Good,1,2,20,4,Reasonable
1045.0,5,1,Satisfied,1,4,10,6,Need_advertisement
599.0,5,1,Satisfied,1,4,10,6,Need_advertisement
18.0,5,2,Satisfied,1,1,20,1,Need_advertisement
79.0,3,1,Not Bad,1,2,20,2,Quality_Improvment
61.666666666666664,5,3,Satisfied,1,2,20,4,Reasonable
92.65,4,2,Good,1,3,20,7,Reasonable
79.99,5,2,Satisfied,1,3,20,0,Need_advertisement
132.9,4,6,Good,1,3,20,7,Reasonable
129.0,2,1,Not Satisfied,1,3,40,5,Not_Reasonable
298.0,5,1,Satisfied,1,4,10,6,Need_advertisement
455.0,4,2,Good,1,4,10,3,Reasonable
29.99,5,1,Satisfied,1,1,20,1,Need_advertisement
44.0,5,2,Satisfied,1,2,20,4,Reasonable
534.7142857142857,4,7,Good,1,4,10,3,Reasonable
34.9,4,1,Good,1,1,20,1,Need_advertisement
129.86625,4,8,Good,1,3,20,7,Reasonable
3930.0,4,1,Good,1,4,10,3,Reasonable
369.0,5,1,Satisfied,1,4,10,6,Need_advertisement
14.75,5,1,Satisfied,1,1,20,1,Need_advertisement
241.89,5,1,Satisfied,1,4,10,6,Need_advertisement
85.9,3,2,Not Bad,1,3,20,7,Reasonable
119.15,3,8,Not Bad,1,3,20,7,Reasonable
14.03,5,1,Satisfied,1,1,20,1,Need_advertisement
87.9,4,1,Good,1,3,20,7,Reasonable
140.4,5,2,Satisfied,1,3,20,0,Need_advertisement
129.9,4,2,Good,1,3,20,7,Reasonable
361.98,1,1,Not Satisfied,1,4,25,5,Not_Reasonable
11.99,5,3,Satisfied,1,1,20,1,Need_advertisement
280.0,2,2,Not Satisfied,1,4,25,5,Not_Reasonable
52.0,5,1,Satisfied,1,2,20,4,Reasonable
125.0,4,1,Good,1,3,20,7,Reasonable
80.1,4,2,Good,1,3,20,7,Reasonable
55.0,5,2,Satisfied,1,2,20,4,Reasonable
27.3,1,1,Not Satisfied,1,1,50,2,Quality_Improvment
75.0,5,1,Satisfied,1,2,20,4,Reasonable
134.0,4,2,Good,1,3,20,7,Reasonable
219.0,5,1,Satisfied,1,4,10,6,Need_advertisement
46.5,4,8,Good,1,2,20,4,Reasonable
118.0,5,1,Satisfied,1,3,20,0,Need_advertisement
434.0,3,2,Not Bad,1,4,20,3,Reasonable
29.99,3,3,Not Bad,1,1,20,2,Quality_Improvment
94.00899999999999,4,10,Good,1,3,20,7,Reasonable
62.9,5,1,Satisfied,1,2,20,4,Reasonable
216.76,1,1,Not Satisfied,1,4,25,5,Not_Reasonable
35.0,5,1,Satisfied,1,1,20,1,Need_advertisement
43.0,5,1,Satisfied,1,2,20,4,Reasonable
15.0,5,2,Satisfied,1,1,20,1,Need_advertisement
865.9,2,1,Not Satisfied,1,4,25,5,Not_Reasonable
24.9,4,1,Good,1,1,20,1,Need_advertisement
59.7,5,1,Satisfied,1,2,20,4,Reasonable
69.8,1,1,Not Satisfied,1,2,50,2,Quality_Improvment
19.0,4,1,Good,1,1,20,1,Need_advertisement
163.65,4,8,Good,1,4,10,3,Reasonable
159.0,4,33,Good,1,4,10,3,Reasonable
198.0,5,2,Satisfied,1,4,10,6,Need_advertisement
79.9,3,1,Not Bad,1,3,20,7,Reasonable
599.0,5,1,Satisfied,1,4,10,6,Need_advertisement
79.9,4,2,Good,1,3,20,7,Reasonable
299.9,5,1,Satisfied,1,4,10,6,Need_advertisement
35.0,5,1,Satisfied,1,1,20,1,Need_advertisement
169.9,5,1,Satisfied,1,4,10,6,Need_advertisement
59.9,5,1,Satisfied,1,2,20,4,Reasonable
35.0,5,5,Satisfied,1,1,20,1,Need_advertisement
70.0,5,1,Satisfied,1,2,20,4,Reasonable
1.2,1,10,Not Satisfied,1,1,50,2,Quality_Improvment
89.0,4,1,Good,1,3,20,7,Reasonable
289.9,5,1,Satisfied,1,4,10,6,Need_advertisement
149.0,4,4,Good,1,3,20,7,Reasonable
279.99,5,1,Satisfied,1,4,10,6,Need_advertisement
53.88,1,1,Not Satisfied,1,2,50,2,Quality_Improvment
148.9,1,1,Not Satisfied,1,3,40,5,Not_Reasonable
189.0,5,3,Satisfied,1,4,10,6,Need_advertisement
159.99,5,1,Satisfied,1,4,10,6,Need_advertisement
34.99,5,1,Satisfied,1,1,20,1,Need_advertisement
99.85,5,1,Satisfied,1,3,20,0,Need_advertisement
19.9,4,2,Good,1,1,20,1,Need_advertisement
79.0,2,3,Not Satisfied,1,2,50,2,Quality_Improvment
6.99,1,1,Not Satisfied,1,1,50,2,Quality_Improvment
115.0,5,1,Satisfied,1,3,20,0,Need_advertisement
37.0,4,2,Good,1,1,20,1,Need_advertisement
94.5,5,1,Satisfied,1,3,20,0,Need_advertisement
72.9,4,1,Good,1,2,20,4,Reasonable
69.99,5,1,Satisfied,1,2,20,4,Reasonable
111.51,5,1,Satisfied,1,3,20,0,Need_advertisement
89.0,4,1,Good,1,3,20,7,Reasonable
109.9,5,1,Satisfied,1,3,20,0,Need_advertisement
159.0,4,1,Good,1,4,10,3,Reasonable
77.4,4,4,Good,1,2,20,4,Reasonable
132.9,4,5,Good,1,3,20,7,Reasonable
15.75,4,2,Good,1,1,20,1,Need_advertisement
91.0,4,2,Good,1,3,20,7,Reasonable
46.99,3,1,Not Bad,1,2,20,2,Quality_Improvment
229.9,1,1,Not Satisfied,1,4,25,5,Not_Reasonable
492.0,4,2,Good,1,4,10,3,Reasonable
69.9,5,1,Satisfied,1,2,20,4,Reasonable
82.0,5,1,Satisfied,1,3,20,0,Need_advertisement
19.9,4,1,Good,1,1,20,1,Need_advertisement
110.31999999999998,5,5,Satisfied,1,3,20,0,Need_advertisement
25.899999999999995,2,3,Not Satisfied,1,1,50,2,Quality_Improvment
31.9,5,1,Satisfied,1,1,20,1,Need_advertisement
119.99,5,1,Satisfied,1,3,20,0,Need_advertisement
39.99,1,1,Not Satisfied,1,2,50,2,Quality_Improvment
183.33333333333334,2,3,Not Satisfied,1,4,25,5,Not_Reasonable
66.0,4,1,Good,1,2,20,4,Reasonable
181.0,4,4,Good,1,4,10,3,Reasonable
126.64,1,1,Not Satisfied,1,3,40,5,Not_Reasonable
138.9,5,1,Satisfied,1,3,20,0,Need_advertisement
202.0,5,1,Satisfied,1,4,10,6,Need_advertisement
161.55,5,4,Satisfied,1,4,10,6,Need_advertisement
33.9,5,1,Satisfied,1,1,20,1,Need_advertisement
59.9,3,3,Not Bad,1,2,20,2,Quality_Improvment
23.566666666666663,5,3,Satisfied,1,1,20,1,Need_advertisement
359.0,4,1,Good,1,4,10,3,Reasonable
66.0,5,1,Satisfied,1,2,20,4,Reasonable
59.0,4,4,Good,1,2,20,4,Reasonable
153.33333333333334,5,6,Satisfied,1,3,20,0,Need_advertisement
48.368571428571435,4,7,Good,1,2,20,4,Reasonable
219.0,5,1,Satisfied,1,4,10,6,Need_advertisement
92.412,4,5,Good,1,3,20,7,Reasonable
834.56,5,2,Satisfied,1,4,10,6,Need_advertisement
74.99,4,2,Good,1,2,20,4,Reasonable
47.99,4,1,Good,1,2,20,4,Reasonable
24.93736842105263,4,38,Good,1,1,20,1,Need_advertisement
850.0,5,1,Satisfied,1,4,10,6,Need_advertisement
146.76153846153846,4,26,Good,1,3,20,7,Reasonable
134.835,5,2,Satisfied,1,3,20,0,Need_advertisement
45.0,4,4,Good,1,2,20,4,Reasonable
59.9,3,1,Not Bad,1,2,20,2,Quality_Improvment
319.12,5,1,Satisfied,1,4,10,6,Need_advertisement
49.0,4,16,Good,1,2,20,4,Reasonable
119.5,5,2,Satisfied,1,3,20,0,Need_advertisement
117.84999999999998,4,3,Good,1,3,20,7,Reasonable
238.81,2,1,Not Satisfied,1,4,25,5,Not_Reasonable
27.99,5,1,Satisfied,1,1,20,1,Need_advertisement
115.0,5,1,Satisfied,1,3,20,0,Need_advertisement
23.323333333333334,5,3,Satisfied,1,1,20,1,Need_advertisement
46.99,1,1,Not Satisfied,1,2,50,2,Quality_Improvment
215.9,3,2,Not Bad,1,4,20,3,Reasonable
27.3,3,1,Not Bad,1,1,20,2,Quality_Improvment
126.96,5,3,Satisfied,1,3,20,0,Need_advertisement
28.99,5,2,Satisfied,1,1,20,1,Need_advertisement
85.0,5,1,Satisfied,1,3,20,0,Need_advertisement
134.9,4,1,Good,1,3,20,7,Reasonable
69.9,1,1,Not Satisfied,1,2,50,2,Quality_Improvment
47.4,5,1,Satisfied,1,2,20,4,Reasonable
59.9,2,1,Not Satisfied,1,2,50,2,Quality_Improvment
36.65,4,3,Good,1,1,20,1,Need_advertisement
179.99,5,1,Satisfied,1,4,10,6,Need_advertisement
219.9,4,1,Good,1,4,10,3,Reasonable
64.9,4,3,Good,1,2,20,4,Reasonable
189.9,2,1,Not Satisfied,1,4,25,5,Not_Reasonable
140.5,3,4,Not Bad,1,3,20,7,Reasonable
199.99,5,2,Satisfied,1,4,10,6,Need_advertisement
173.0,2,6,Not Satisfied,1,4,25,5,Not_Reasonable
44.27571428571429,4,7,Good,1,2,20,4,Reasonable
46.99,4,2,Good,1,2,20,4,Reasonable
58.849999999999994,4,2,Good,1,2,20,4,Reasonable
49.7,5,1,Satisfied,1,2,20,4,Reasonable
59.99,4,1,Good,1,2,20,4,Reasonable
24.99,5,7,Satisfied,1,1,20,1,Need_advertisement
19.99,4,2,Good,1,1,20,1,Need_advertisement
127.0,3,1,Not Bad,1,3,20,7,Reasonable
17.99,1,1,Not Satisfied,1,1,50,2,Quality_Improvment
46.54666666666666,5,3,Satisfied,1,2,20,4,Reasonable
119.9,5,1,Satisfied,1,3,20,0,Need_advertisement
55.0,4,21,Good,1,2,20,4,Reasonable
54.0,5,2,Satisfied,1,2,20,4,Reasonable
89.9,5,1,Satisfied,1,3,20,0,Need_advertisement
59.9,1,1,Not Satisfied,1,2,50,2,Quality_Improvment
84.0,4,2,Good,1,3,20,7,Reasonable
29.9,5,1,Satisfied,1,1,20,1,Need_advertisement
59.9,5,1,Satisfied,1,2,20,4,Reasonable
75.0,3,3,Not Bad,1,2,20,2,Quality_Improvment
109.9,4,5,Good,1,3,20,7,Reasonable
229.9,5,1,Satisfied,1,4,10,6,Need_advertisement
29.99,5,1,Satisfied,1,1,20,1,Need_advertisement
389.9,4,4,Good,1,4,10,3,Reasonable
24.99,4,1,Good,1,1,20,1,Need_advertisement
48.9,5,6,Satisfied,1,2,20,4,Reasonable
79.9,5,5,Satisfied,1,3,20,0,Need_advertisement
329.9,5,1,Satisfied,1,4,10,6,Need_advertisement
48.0,4,1,Good,1,2,20,4,Reasonable
1360.02,5,1,Satisfied,1,4,10,6,Need_advertisement
39.99,4,1,Good,1,2,20,4,Reasonable
29.9,5,1,Satisfied,1,1,20,1,Need_advertisement
55.5,5,1,Satisfied,1,2,20,4,Reasonable
110.0,4,1,Good,1,3,20,7,Reasonable
250.0,2,1,Not Satisfied,1,4,25,5,Not_Reasonable
339.0,4,1,Good,1,4,10,3,Reasonable
75.0,4,1,Good,1,2,20,4,Reasonable
129.9,5,1,Satisfied,1,3,20,0,Need_advertisement
45.9,5,1,Satisfied,1,2,20,4,Reasonable
23.4,5,1,Satisfied,1,1,20,1,Need_advertisement
24.99,5,1,Satisfied,1,1,20,1,Need_advertisement
345.62,5,1,Satisfied,1,4,10,6,Need_advertisement
65.0,4,2,Good,1,2,20,4,Reasonable
29.9,5,2,Satisfied,1,1,20,1,Need_advertisement
72.9,1,1,Not Satisfied,1,2,50,2,Quality_Improvment
93.5,5,1,Satisfied,1,3,20,0,Need_advertisement
52.64,1,1,Not Satisfied,1,2,50,2,Quality_Improvment
15.9,4,4,Good,1,1,20,1,Need_advertisement
129.99,5,1,Satisfied,1,3,20,0,Need_advertisement
103.4,4,8,Good,1,3,20,7,Reasonable
10.99,5,1,Satisfied,1,1,20,1,Need_advertisement
57.475,5,4,Satisfied,1,2,20,4,Reasonable
92.0,4,1,Good,1,3,20,7,Reasonable
14.3,5,1,Satisfied,1,1,20,1,Need_advertisement
58.9,4,7,Good,1,2,20,4,Reasonable
89.9,5,1,Satisfied,1,3,20,0,Need_advertisement
110.0,5,1,Satisfied,1,3,20,0,Need_advertisement
29.899999999999995,3,3,Not Bad,1,1,20,2,Quality_Improvment
57.6,5,1,Satisfied,1,2,20,4,Reasonable
97.81,1,2,Not Satisfied,1,3,40,5,Not_Reasonable
37.8,3,2,Not Bad,1,1,20,2,Quality_Improvment
599.0,5,10,Satisfied,1,4,10,6,Need_advertisement
18.8,5,1,Satisfied,1,1,20,1,Need_advertisement
212.4,4,8,Good,1,4,10,3,Reasonable
217.36,1,1,Not Satisfied,1,4,25,5,Not_Reasonable
193.75,4,4,Good,1,4,10,3,Reasonable
72.0,5,2,Satisfied,1,2,20,4,Reasonable
120.0,4,2,Good,1,3,20,7,Reasonable
45.99,5,2,Satisfied,1,2,20,4,Reasonable
59.9,4,1,Good,1,2,20,4,Reasonable
15.9,5,1,Satisfied,1,1,20,1,Need_advertisement
129.9,5,1,Satisfied,1,3,20,0,Need_advertisement
180.0,5,1,Satisfied,1,4,10,6,Need_advertisement
155.79000000000002,4,2,Good,1,4,10,3,Reasonable
68.9,5,1,Satisfied,1,2,20,4,Reasonable
79.0,2,1,Not Satisfied,1,2,50,2,Quality_Improvment
76.26363636363637,4,22,Good,1,2,20,4,Reasonable
19.4,3,4,Not Bad,1,1,20,2,Quality_Improvment
52.9,4,12,Good,1,2,20,4,Reasonable
11.19,1,1,Not Satisfied,1,1,50,2,Quality_Improvment
37.768852459016394,4,61,Good,1,1,20,1,Need_advertisement
16.9,4,1,Good,1,1,20,1,Need_advertisement
534.55625,5,8,Satisfied,1,4,10,6,Need_advertisement
979.0,5,2,Satisfied,1,4,10,6,Need_advertisement
24.0,4,1,Good,1,1,20,1,Need_advertisement
94.3,4,3,Good,1,3,20,7,Reasonable
219.9,4,2,Good,1,4,10,3,Reasonable
98.9,5,1,Satisfied,1,3,20,0,Need_advertisement
32.99,3,2,Not Bad,1,1,20,2,Quality_Improvment
150.0,5,1,Satisfied,1,3,20,0,Need_advertisement
39.0,4,10,Good,1,1,20,1,Need_advertisement
35.0,5,1,Satisfied,1,1,20,1,Need_advertisement
219.9,5,2,Satisfied,1,4,10,6,Need_advertisement
34.9,4,7,Good,1,1,20,1,Need_advertisement
89.99,4,2,Good,1,3,20,7,Reasonable
79.9,5,4,Satisfied,1,3,20,0,Need_advertisement
108.65,4,4,Good,1,3,20,7,Reasonable
99.9,1,1,Not Satisfied,1,3,40,5,Not_Reasonable
40.84698630136986,4,146,Good,2,2,10,4,Reasonable
75.0,1,2,Not Satisfied,1,2,50,2,Quality_Improvment
35.0,5,2,Satisfied,1,1,20,1,Need_advertisement
44.99,5,1,Satisfied,1,2,20,4,Reasonable
36.193333333333335,3,6,Not Bad,1,1,20,2,Quality_Improvment
68.9,5,2,Satisfied,1,2,20,4,Reasonable
170.66666666666666,4,30,Good,1,4,10,3,Reasonable
196.5666666666667,4,3,Good,1,4,10,3,Reasonable
105.0,4,10,Good,1,3,20,7,Reasonable
42.9,4,2,Good,1,2,20,4,Reasonable
105.0,5,2,Satisfied,1,3,20,0,Need_advertisement
349.0,5,1,Satisfied,1,4,10,6,Need_advertisement
129.9,4,8,Good,1,3,20,7,Reasonable
49.8,2,1,Not Satisfied,1,2,50,2,Quality_Improvment
59.99,4,2,Good,1,2,20,4,Reasonable
899.0,4,5,Good,1,4,10,3,Reasonable
226.9,5,1,Satisfied,1,4,10,6,Need_advertisement
18.0,4,2,Good,1,1,20,1,Need_advertisement
22.5,4,29,Good,1,1,20,1,Need_advertisement
70.23,5,1,Satisfied,1,2,20,4,Reasonable
226.97,5,1,Satisfied,1,4,10,6,Need_advertisement
41.99,4,2,Good,1,2,20,4,Reasonable
216.5,5,2,Satisfied,1,4,10,6,Need_advertisement
47.0,5,1,Satisfied,1,2,20,4,Reasonable
3699.99,4,1,Good,1,4,10,3,Reasonable
53.99,3,2,Not Bad,1,2,20,2,Quality_Improvment
173.93,4,1,Good,1,4,10,3,Reasonable
131.99,5,5,Satisfied,1,3,20,0,Need_advertisement
75.9,2,3,Not Satisfied,1,2,50,2,Quality_Improvment
184.0,5,2,Satisfied,1,4,10,6,Need_advertisement
139.0,4,2,Good,1,3,20,7,Reasonable
69.86,4,1,Good,1,2,20,4,Reasonable
19.8,5,1,Satisfied,1,1,20,1,Need_advertisement
39.99,3,3,Not Bad,1,2,20,2,Quality_Improvment
128.99,1,1,Not Satisfied,1,3,40,5,Not_Reasonable
69.0,5,2,Satisfied,1,2,20,4,Reasonable
12.6,4,2,Good,1,1,20,1,Need_advertisement
17.8,5,2,Satisfied,1,1,20,1,Need_advertisement
49.9,4,1,Good,1,2,20,4,Reasonable
59.99,5,1,Satisfied,1,2,20,4,Reasonable
13.872499999999999,4,4,Good,1,1,20,1,Need_advertisement
32.9,4,2,Good,1,1,20,1,Need_advertisement
120.0,1,1,Not Satisfied,1,3,40,5,Not_Reasonable
96.0,3,3,Not Bad,1,3,20,7,Reasonable
311.95,4,1,Good,1,4,10,3,Reasonable
129.9,5,4,Satisfied,1,3,20,0,Need_advertisement
394.998,4,5,Good,1,4,10,3,Reasonable
229.0,5,1,Satisfied,1,4,10,6,Need_advertisement
320.0,3,1,Not Bad,1,4,20,3,Reasonable
129.0,5,1,Satisfied,1,3,20,0,Need_advertisement
26.55,5,1,Satisfied,1,1,20,1,Need_advertisement
279.9,5,1,Satisfied,1,4,10,6,Need_advertisement
115.35,5,1,Satisfied,1,3,20,0,Need_advertisement
49.9,4,1,Good,1,2,20,4,Reasonable
67.0,2,1,Not Satisfied,1,2,50,2,Quality_Improvment
179.89,4,3,Good,1,4,10,3,Reasonable
56.45,5,2,Satisfied,1,2,20,4,Reasonable
329.9,4,3,Good,1,4,10,3,Reasonable
50.54,3,1,Not Bad,1,2,20,2,Quality_Improvment
44.9,5,1,Satisfied,1,2,20,4,Reasonable
34.9,5,1,Satisfied,1,1,20,1,Need_advertisement
34.99,5,1,Satisfied,1,1,20,1,Need_advertisement
91.89,2,1,Not Satisfied,1,3,40,5,Not_Reasonable
14.306666666666667,5,6,Satisfied,1,1,20,1,Need_advertisement
169.4,1,3,Not Satisfied,1,4,25,5,Not_Reasonable
33.0,4,4,Good,1,1,20,1,Need_advertisement
104.99,4,18,Good,1,3,20,7,Reasonable
149.9,5,1,Satisfied,1,3,20,0,Need_advertisement
849.0,3,1,Not Bad,1,4,20,3,Reasonable
122.5525,4,16,Good,1,3,20,7,Reasonable
16.997999999999998,4,5,Good,1,1,20,1,Need_advertisement
42.9,4,1,Good,1,2,20,4,Reasonable
99.9,1,1,Not Satisfied,1,3,40,5,Not_Reasonable
62.9,5,3,Satisfied,1,2,20,4,Reasonable
